ID,present,WC_alt,WC_bio1,WC_bio2,ER_tri,ER_topoWet,lon,lat
33,1,36,16.700000762939453,9.800000190734863,45.2400016784668,10.34000015258789,18.496182,-34.061313
34,1,14,18.200000762939453,9.199999809265137,28.739999771118164,11.149999618530273,-1.813289,37.198245
35,1,6,14.100000381469727,10.100000381469727,5.570000171661377,12.680000305175781,3.91195,43.547858
36,1,9,16.700000762939453,9.5,6.130000114440918,13.100000381469727,18.509216,-34.084868
37,1,6,14.800000190734863,7.5,4.619999885559082,12.789999961853027,-8.667329,40.644491
38,1,53,20.299999237060547,9.800000190734863,19.200000762939453,11.180000305175781,35.104868,32.778667
39,1,4,30.799999237060547,11.899999618530273,3.640000104904175,12.470000267028809,39.924421,20.273561
40,1,7,17.299999237060547,9.800000190734863,65.01000213623047,9.850000381469727,20.683246,38.836154
41,1,129,16.700000762939453,9.699999809265137,72.970001220703125,8.9399995803833,20.719032,38.802538
42,1,129,16.700000762939453,9.699999809265137,72.970001220703125,8.9399995803833,20.719634,38.803785
43,1,-2,13.399999618530273,7.699999809265137,1.4500000476837158,14.15999984741211,12.31152,45.087747
44,1,30,18.399999618530273,8.800000190734863,13.430000305175781,11.729999542236328,18.11,-33.18
45,1,1590,15.5,15.199999809265137,8.899999618530273,12.09000015258789,28.5122,-26.3617
46,1,148,17.600000381469727,13.699999809265137,30.3799991607666,10.640000343322754,18.4167,-32.3333
47,1,1560,15.100000381469727,15.699999809265137,11.300000190734863,12.100000381469727,29.188376,-26.919122
48,1,1590,15.5,15.199999809265137,8.899999618530273,12.09000015258789,28.5044,-26.3828
49,1,30,18.399999618530273,8.800000190734863,13.430000305175781,11.729999542236328,18.1181,-33.19957
50,1,32,17.899999618530273,13.300000190734863,8.829999923706055,11.489999771118164,18.313095,-32.067773
51,1,62,18.799999237060547,9.399999618530273,12.069999694824219,11.979999542236328,18.0953,-33.1617
52,1,29,16.899999618530273,8,10.470000267028809,11.229999542236328,19.893,-34.653
53,1,30,18.399999618530273,8.800000190734863,13.430000305175781,11.729999542236328,18.10464,-33.19037
54,1,67,17.700000762939453,13.399999618530273,19.559999465942383,11.100000381469727,18.34212,-32.20773
55,1,30,18.399999618530273,8.800000190734863,13.430000305175781,11.729999542236328,18.0861,-33.16979
56,1,1597,15.600000381469727,15.399999618530273,8.859999656677246,12.270000457763672,28.95,-26.5833
57,1,160,16.299999237060547,9,37.93000030517578,9.979999542236328,18.47538,-34.10481
58,1,24,17.799999237060547,13.199999809265137,12.430000305175781,11.329999923706055,18.32061,-32.08807
59,1,1626,15.399999618530273,15.300000190734863,10.229999542236328,12.15999984741211,28.6608,-26.4863
60,1,47,19.600000381469727,8.699999809265137,27.170000076293945,11.380000114440918,18.06193,-33.13029
61,1,22,19.100000381469727,8.5,11.6899995803833,11.949999809265137,18.0803,-33.1837
62,1,1652,15.800000190734863,13.600000381469727,10.199999809265137,12.119999885559082,28.3225,-26.1366
63,1,32,16.700000762939453,10.100000381469727,3.0199999809265137,13.050000190734863,18.595872,-34.071193
64,1,47,19.600000381469727,8.699999809265137,27.170000076293945,11.380000114440918,18.05012,-33.15676
65,1,NA,NA,NA,NA,NA,19.877,-34.6705
66,1,NA,NA,NA,NA,NA,31.7688,-28.9495
67,1,NA,NA,NA,NA,NA,13.071138,43.962366
68,1,NA,NA,NA,NA,NA,-8.937779,40.135907
69,1,17,17.5,8.899999618530273,9.210000038146973,12.3100004196167,-7.463624,37.211711
70,1,488,16.100000381469727,10.600000381469727,23.399999618530273,11.050000190734863,-4.833642,37.048096
71,1,435,16.399999618530273,10.699999809265137,15.4399995803833,11.520000457763672,-4.774395,37.093697
72,1,4,17.799999237060547,8.600000381469727,2.119999885559082,13.920000076293945,-6.340177,36.834339
73,1,2,14.100000381469727,10,2.700000047683716,13.479999542236328,4.335905,43.61201
74,1,-2,13.5,7.5,0.7400000095367432,14.359999656677246,12.350413,45.009105
75,1,3,15.5,8.300000190734863,19.469999313354492,10.960000038146973,11.237474,42.448445
76,1,16,15.5,9.800000190734863,4.199999809265137,13.1899995803833,12.986597,41.334689
77,1,-2,13.100000381469727,8.300000190734863,3.809999942779541,13.630000114440918,12.485471,45.563721
78,1,108,20.5,11.100000381469727,45.099998474121094,10.579999923706055,35.610654,33.101246
79,1,2,14.100000381469727,10,2.700000047683716,13.479999542236328,4.336916,43.612191
80,1,26,15.100000381469727,9.199999809265137,33.099998474121094,11.239999771118164,3.034687,42.984428
81,1,36,16.700000762939453,9.800000190734863,45.2400016784668,10.34000015258789,18.497217,-34.061083000000004
82,1,3,15.5,8.300000190734863,19.469999313354492,10.960000038146973,11.204609,42.482949
83,1,-2,13.5,7.5,0.7400000095367432,14.359999656677246,12.405422,45.011163
84,1,7,14.100000381469727,10,3.5,13.350000381469727,4.265006,43.615702
85,1,1,15.899999618530273,7.900000095367432,14.1899995803833,12.800000190734863,3.100395,42.208482
86,1,16,15.5,9.800000190734863,4.199999809265137,13.1899995803833,12.985818,41.335785
87,1,3,15.5,8.300000190734863,19.469999313354492,10.960000038146973,11.206757,42.425847
88,1,-2,13.5,7.5,0.7400000095367432,14.359999656677246,12.36442,45.03548
89,1,2,14.100000381469727,10,2.700000047683716,13.479999542236328,4.335857,43.612287
90,1,51,14.899999618530273,8.199999809265137,26.030000686645508,10.359999656677246,6.182101,43.108133
91,1,16,15.5,9.800000190734863,4.199999809265137,13.1899995803833,12.98659,41.334687
92,1,1,14,10.100000381469727,2.3399999141693115,13.380000114440918,4.096672,43.617257
93,1,21,14.899999618530273,9.5,24,11.3100004196167,3.032,43.095519
94,1,0,14.100000381469727,9.800000190734863,3.819999933242798,11.770000457763672,5.158406,43.466292
95,1,87,13.899999618530273,6.300000190734863,19.350000381469727,10.699999809265137,13.586958,45.380233
96,1,21,14.899999618530273,9.5,24,11.3100004196167,3.032214,43.097134
97,1,4,16,10,20.520000457763672,11.670000076293945,22.837041,40.623133
98,1,2,14.100000381469727,10,2.700000047683716,13.479999542236328,4.336239,43.612028
99,1,48,18.299999237060547,8.399999618530273,22.020000457763672,10.489999771118164,-4.456475,36.669665
100,1,-4,13.5,7.599999904632568,0.7200000286102295,14.329999923706055,12.300086,45.06452
101,1,62,17.799999237060547,9.300000190734863,12.0600004196167,12.34000015258789,-8.732594,32.997108
102,1,4,16,10,20.520000457763672,11.670000076293945,22.843693,40.630038
103,1,21,14.100000381469727,9.800000190734863,13.199999809265137,11.15999984741211,5.227727,43.449142
104,1,4,14.600000381469727,9.800000190734863,3,12.739999771118164,3.529472,43.315064
105,1,54,18.200000762939453,8.800000190734863,17.59000015258789,11.670000076293945,-8.973713,32.782857
106,1,38,18.899999618530273,8.800000190734863,NA,9.619999885559082,27.339808,36.884774
107,1,180,17.5,9.399999618530273,65.37999725341797,8.569999694824219,-3.457002,36.689467
108,1,0,14.100000381469727,9.899999618530273,0.9399999976158142,14.039999961853027,4.141825,43.497463
109,1,0,14.199999809265137,9.800000190734863,4.199999809265137,13.510000228881836,4.408325,43.488234
110,1,2,14.100000381469727,10,2.259999990463257,13.529999732971191,4.244502,43.620877
111,1,4,16,10,20.520000457763672,11.670000076293945,22.835238,40.617562
112,1,30,18.399999618530273,8.800000190734863,13.430000305175781,11.729999542236328,18.123637,-33.190145
113,1,2,14.100000381469727,10,2.259999990463257,13.529999732971191,4.24424,43.621178
114,1,4,16,10,20.520000457763672,11.670000076293945,22.840873,40.627961
115,1,169,18.100000381469727,8.5,68.33000183105469,8.670000076293945,27.172654,36.883812
116,1,38,18.899999618530273,8.800000190734863,NA,9.619999885559082,27.339808,36.884774
117,1,-1,15.899999618530273,10.199999809265137,12.039999961853027,12.869999885559082,22.823228,40.581569
118,1,2,14,10.100000381469727,2.9100000858306885,13.34000015258789,3.952349,43.535314
119,1,38,17.799999237060547,9.199999809265137,12.260000228881836,12.260000228881836,-8.715906,33.016113
120,1,62,17.799999237060547,9.300000190734863,12.0600004196167,12.34000015258789,-8.732552,32.996145
121,1,4,16,10,20.520000457763672,11.670000076293945,22.845495,40.630689
122,1,21,14.100000381469727,9.800000190734863,13.199999809265137,11.15999984741211,5.229498,43.453558
123,1,169,18.100000381469727,8.5,68.33000183105469,8.670000076293945,27.172654,36.883812
124,1,-1,15.899999618530273,10.199999809265137,12.039999961853027,12.869999885559082,22.830268,40.581929
125,1,169,18.100000381469727,8.5,68.33000183105469,8.670000076293945,27.172654,36.883812
126,1,-1,15.899999618530273,10.199999809265137,12.039999961853027,12.869999885559082,22.805311,40.56841
127,1,38,18.899999618530273,8.800000190734863,NA,9.619999885559082,27.339808,36.884774
128,1,4,16,10,20.520000457763672,11.670000076293945,22.839754,40.621047
129,1,38,18.899999618530273,8.800000190734863,NA,9.619999885559082,27.339808,36.884774
130,1,146,16.399999618530273,8.399999618530273,45.16999816894531,9.600000381469727,0.0621,40.0479
131,1,7,17.299999237060547,9.800000190734863,65.01000213623047,9.850000381469727,20.706083,38.836388
132,1,7,17.299999237060547,9.800000190734863,65.01000213623047,9.850000381469727,20.702842,38.83612
133,1,129,16.700000762939453,9.699999809265137,72.970001220703125,8.9399995803833,20.724696,38.803558
134,1,7,17.299999237060547,9.800000190734863,65.01000213623047,9.850000381469727,20.702539,38.836239
135,1,129,16.700000762939453,9.699999809265137,72.970001220703125,8.9399995803833,20.722722,38.80212
136,1,129,16.700000762939453,9.699999809265137,72.970001220703125,8.9399995803833,20.722021,38.803272
137,1,4,16,10,20.520000457763672,11.670000076293945,22.842927,40.629646
138,1,129,16.700000762939453,9.699999809265137,72.970001220703125,8.9399995803833,20.720044,38.800515
139,1,32,16.700000762939453,7.900000095367432,8.279999732971191,12.130000114440918,3.002288,39.347913
140,1,129,16.700000762939453,9.699999809265137,72.970001220703125,8.9399995803833,20.722493,38.805001
141,1,4,16,10,20.520000457763672,11.670000076293945,22.84468,40.63007
142,1,63,20.299999237060547,9.699999809265137,22.420000076293945,11.1899995803833,34.922856,32.625687
143,1,-1,13.199999809265137,7.900000095367432,2.609999895095825,13.489999771118164,12.490622,45.490157
144,1,10,17.200000762939453,10.699999809265137,3.609999895095825,12.029999732971191,18.1594,-32.7954
145,1,14,17.299999237060547,11.399999618530273,3.3499999046325684,12.710000038146973,18.20683,-32.8128
146,1,67,17.700000762939453,13.399999618530273,22.25,11.380000114440918,18.2,-31.7
147,1,57,16,8.600000381469727,39.5,9.819999694824219,19.11,-34.36
148,1,12,17.799999237060547,13,8.289999961853027,11.170000076293945,17.57896,-30.84222
149,1,181,17.600000381469727,12.199999809265137,18.350000381469727,11.520000457763672,18.74433,-33.31127
150,1,67,17.700000762939453,13.399999618530273,22.25,11.380000114440918,18.19004,-31.6966
151,1,14,17.299999237060547,11.399999618530273,3.3499999046325684,12.710000038146973,18.19892,-32.82591
152,1,14,17.299999237060547,11.399999618530273,3.3499999046325684,12.710000038146973,18.1769,-32.79708
153,1,10,17.200000762939453,10.699999809265137,3.609999895095825,12.029999732971191,18.1443,-32.7839
154,1,22,14.899999618530273,8.800000190734863,5.269999980926514,11.779999732971191,16.87744,-29.28171
155,1,14,17.299999237060547,11.399999618530273,3.3499999046325684,12.710000038146973,18.1833,-32.7907
156,1,14,17.299999237060547,11.399999618530273,3.3499999046325684,12.710000038146973,18.2048,-32.7996
157,1,1636,15.600000381469727,14,9.4399995803833,12.170000076293945,28.3354,-26.1282
158,1,14,17.299999237060547,11.399999618530273,3.3499999046325684,12.710000038146973,18.21486,-32.83165
159,1,6,14.100000381469727,10.100000381469727,5.570000171661377,12.680000305175781,3.838072,43.506297000000004
160,1,NA,NA,NA,NA,NA,13.16804,43.888974
161,1,10,14.699999809265137,9.800000190734863,4.789999961853027,12.449999809265137,3.342237,43.270606
162,1,37,17.299999237060547,7.099999904632568,13.569999694824219,11.800000190734863,-6.048782,36.615211
163,1,438,16.299999237060547,10.399999618530273,16.3799991607666,11.510000228881836,-4.826106,37.021294
164,1,438,16.299999237060547,10.399999618530273,16.3799991607666,11.510000228881836,-4.813129,37.039032
165,1,488,16.100000381469727,10.600000381469727,23.399999618530273,11.050000190734863,-4.842719,37.037106
166,1,435,16.399999618530273,10.699999809265137,15.4399995803833,11.520000457763672,-4.790913,37.085175
167,1,148,17.399999618530273,11.199999809265137,81.81999969482422,8.4399995803833,27.538036,37.492074
168,1,4,16,10,20.520000457763672,11.670000076293945,22.841611,40.628188
169,1,1,16.899999618530273,8,1.6100000143051147,13.3100004196167,-8.966155,38.879028
170,1,30,18.399999618530273,8.800000190734863,13.430000305175781,11.729999542236328,18.123781,-33.190088
171,1,41,14,10,17.969999313354492,11.729999542236328,3.826314,43.506788
172,1,1,16.899999618530273,8,1.6100000143051147,13.3100004196167,-8.966155,38.879028
173,1,4,16,10,20.520000457763672,11.670000076293945,22.84127,40.627591
174,1,21,16.700000762939453,9.899999618530273,4.570000171661377,13.029999732971191,18.515575,-34.073934
175,1,-4,13.5,7.599999904632568,0.7200000286102295,14.329999923706055,12.319451,45.053878
176,1,21,16.700000762939453,9.899999618530273,4.570000171661377,13.029999732971191,18.515089,-34.077568
177,1,NA,NA,NA,20.56999969482422,11.829999923706055,22.837871,40.582854
178,1,54,14.199999809265137,6.599999904632568,13.079999923706055,11.050000190734863,13.720677,45.061721
179,1,-4,13.5,7.599999904632568,0.7200000286102295,14.329999923706055,12.319451,45.053878
180,1,0,14.100000381469727,10,1.8799999952316284,14.069999694824219,4.169805,43.511804
181,1,-1,15.899999618530273,10.199999809265137,12.039999961853027,12.869999885559082,22.815457,40.572675
182,1,4,16,10,20.520000457763672,11.670000076293945,22.834938,40.617888
183,1,-4,13.5,7.599999904632568,0.7200000286102295,14.329999923706055,12.319451,45.053878
184,1,-4,13.5,7.599999904632568,0.7200000286102295,14.329999923706055,12.319451,45.053878
185,1,2,14.100000381469727,10,2.700000047683716,13.479999542236328,4.337899,43.612241
186,1,2,14.100000381469727,10,2.259999990463257,13.529999732971191,4.245123,43.621023
187,1,-2,13.5,7.5,0.7400000095367432,14.359999656677246,12.358466,45.031619
188,1,11,16.799999237060547,10.399999618530273,17.059999465942383,10.300000190734863,18.812957,-34.087012
189,1,21,16.700000762939453,9.899999618530273,4.570000171661377,13.029999732971191,18.520256,-34.080322
190,1,-2,13.5,7.5,0.7400000095367432,14.359999656677246,12.359407,45.049983
191,1,-1,15.899999618530273,10.199999809265137,12.039999961853027,12.869999885559082,22.816473,40.573095
192,1,4,16,10,20.520000457763672,11.670000076293945,22.843778,40.630005
193,1,21,16.700000762939453,9.899999618530273,4.570000171661377,13.029999732971191,18.520701,-34.075229
194,1,-2,13.5,7.5,0.7400000095367432,14.359999656677246,12.359407,45.049983
195,1,0,14.199999809265137,9.899999618530273,2.3499999046325684,13.949999809265137,4.450162,43.50706
196,1,-4,13.5,7.599999904632568,0.7200000286102295,14.329999923706055,12.320849,45.053682
197,1,2,14.100000381469727,10,2.700000047683716,13.479999542236328,4.337171,43.610873
198,1,4,15.600000381469727,8.199999809265137,19.219999313354492,10.489999771118164,11.367013,42.401649
199,1,-4,13.5,7.599999904632568,0.7200000286102295,14.329999923706055,12.323247,45.050904
200,1,900,13.199999809265137,11.800000190734863,11.210000038146973,11.550000190734863,-1.562779,38.834138
201,1,916,13.100000381469727,11.699999809265137,13.75,11.359999656677246,-1.456937,38.839384
202,1,866,13.399999618530273,11.800000190734863,16.15999984741211,11.670000076293945,-1.601607,38.835056
203,1,-4,13.5,7.599999904632568,0.7200000286102295,14.329999923706055,12.321912,45.052274
204,1,19,17.399999618530273,9,10.949999809265137,11.039999961853027,-7.643002,37.133591
205,1,-2,13.399999618530273,7.699999809265137,1.4500000476837158,14.15999984741211,12.296924,45.114607
206,1,7,18.200000762939453,10.800000190734863,4.690000057220459,12.800000190734863,-0.771733,37.817292
207,1,4,15.600000381469727,8.199999809265137,19.219999313354492,10.489999771118164,11.360459,42.402831
208,1,2,14.100000381469727,10,2.259999990463257,13.529999732971191,4.210341,43.593633
209,1,24,16.899999618530273,8.399999618530273,6.610000133514404,12.789999961853027,-8.823708,38.843688
210,1,2,14,10.100000381469727,2.9100000858306885,13.34000015258789,3.965945,43.552777
211,1,34,17.799999237060547,7.400000095367432,13.1899995803833,11.65999984741211,12.536156,37.99616
212,1,2,14,10.100000381469727,2.9100000858306885,13.34000015258789,3.96529,43.552872
213,1,6,18.200000762939453,10.600000381469727,3.009999990463257,13.539999961853027,-6.130343,37.238473
214,1,6,18.200000762939453,10.600000381469727,3.009999990463257,13.539999961853027,-6.130042,37.238388
215,1,17,17.5,8.899999618530273,9.210000038146973,12.3100004196167,-7.448316,37.209939
216,1,6,18.200000762939453,10.600000381469727,3.009999990463257,13.539999961853027,-6.131433,37.240315
217,1,41,14,10,17.969999313354492,11.729999542236328,3.812144,43.503318
218,1,18,18.200000762939453,10.899999618530273,15.800000190734863,12.319999694824219,-0.630183,38.158601
219,1,57,14.699999809265137,9.399999618530273,26,11.069999694824219,2.960232,43.088321
220,1,0,14.100000381469727,10,1.8799999952316284,14.069999694824219,4.179087,43.557378
221,1,2,14.100000381469727,10,2.259999990463257,13.529999732971191,4.245203,43.620238
222,1,102,15.399999618530273,6.099999904632568,61.970001220703125,9.380000114440918,9.287626,41.587198
223,1,0,14.100000381469727,10,1.8799999952316284,14.069999694824219,4.179429,43.557498
224,1,6,18.200000762939453,10.600000381469727,3.009999990463257,13.539999961853027,-6.130368,37.240303
225,1,5,16.600000381469727,7,2.940000057220459,11.75,2.119064,41.312475
226,1,6,18.200000762939453,10.600000381469727,3.009999990463257,13.539999961853027,-6.128495,37.238073
227,1,-2,13.399999618530273,7.699999809265137,1.4500000476837158,14.15999984741211,12.297684,45.114052
228,1,7,26.799999237060547,12.199999809265137,2.5999999046325684,13.359999656677246,54.406267,24.455383
229,1,41,17,9,12.479999542236328,11.350000381469727,-8.333964,37.10251
230,1,451,16.399999618530273,10.600000381469727,20.65999984741211,11.260000228881836,-4.741664,37.135082
231,1,48,18.299999237060547,8.399999618530273,22.020000457763672,10.489999771118164,-4.456313,36.671111
232,1,129,16.700000762939453,9.699999809265137,72.970001220703125,8.9399995803833,20.726084,38.806771
233,1,503,26,14,6.909999847412109,13.020000457763672,74.78637,18.267681
234,1,116,13.5,7.900000095367432,26.549999237060547,10.380000114440918,28.585453,41.024474
235,1,503,26,14,6.909999847412109,13.020000457763672,74.780296,18.278918
236,1,11,18.100000381469727,10.300000190734863,3.7100000381469727,13.069999694824219,-6.176003,37.202885
237,1,503,26,14,6.909999847412109,13.020000457763672,74.780296,18.278918
238,1,11,18.100000381469727,10.300000190734863,3.7100000381469727,13.069999694824219,-6.178108,37.206307
239,1,63,20.299999237060547,9.699999809265137,22.420000076293945,11.1899995803833,34.923553,32.623792
240,1,17,17.5,8.899999618530273,9.210000038146973,12.3100004196167,-7.4336,37.2365
241,1,55,16.299999237060547,7.099999904632568,24.31999969482422,10.399999618530273,1.7254,41.2243
242,1,17,17.5,8.899999618530273,9.210000038146973,12.3100004196167,-7.4336,37.2365
243,1,55,16.299999237060547,7.099999904632568,24.31999969482422,10.399999618530273,1.7254,41.2243
244,1,2,18.100000381469727,10.199999809265137,0.38999998569488525,14.369999885559082,-6.045799,37.151588
245,1,2,18.100000381469727,10.199999809265137,0.38999998569488525,14.369999885559082,-6.045799,37.151588
246,1,166,23.5,12.800000190734863,37.68000030517578,10.489999771118164,34.998399,29.630067
247,1,451,16.399999618530273,10.600000381469727,20.65999984741211,11.260000228881836,-4.742242,37.133293
248,1,111,17.100000381469727,10.5,24.530000686645508,10.720000267028809,22.23527,-34.053633
249,1,41,25.799999237060547,8,6.869999885559082,13.109999656677246,39.986791,-3.319612
250,1,48,18.299999237060547,8.399999618530273,22.020000457763672,10.489999771118164,-4.45706,36.6705
251,1,48,18.299999237060547,8.399999618530273,22.020000457763672,10.489999771118164,-4.457055,36.670535
252,1,238,17.200000762939453,12.600000381469727,54.130001068115234,9.550000190734863,18.98231,-33.68632
253,1,0,14.199999809265137,9.800000190734863,4.199999809265137,13.510000228881836,4.406839,43.488398
254,1,31,18.100000381469727,11.199999809265137,9.869999885559082,11.529999732971191,-0.78427,38.185052
255,1,31,18.100000381469727,11.199999809265137,9.869999885559082,11.529999732971191,-0.784377,38.185019
256,1,56,16.200000762939453,7,60.650001525878906,9.390000343322754,2.3653,41.4875
257,1,451,16.399999618530273,10.600000381469727,20.65999984741211,11.260000228881836,-4.741815,37.134613
258,1,451,16.399999618530273,10.600000381469727,20.65999984741211,11.260000228881836,-4.74233,37.134411
259,1,37,17.299999237060547,7.099999904632568,13.569999694824219,11.800000190734863,-6.052896,36.614398
260,1,37,17.299999237060547,7.099999904632568,13.569999694824219,11.800000190734863,-6.057312,36.619362
261,1,1134,21.299999237060547,12,3.5,13.09000015258789,37.267919,-2.659597
262,1,111,17.100000381469727,10.5,24.530000686645508,10.720000267028809,22.220518,-34.047987
263,1,48,18.299999237060547,8.399999618530273,22.020000457763672,10.489999771118164,-4.452406,36.674543
264,1,2,17.700000762939453,9.199999809265137,2.7699999809265137,13.010000228881836,-0.391677,39.302537
265,1,266,16.399999618530273,11.600000381469727,8.399999618530273,12.399999618530273,-6.745277,38.685959
266,1,266,16.399999618530273,11.600000381469727,8.399999618530273,12.399999618530273,-6.746414,38.686493
267,1,687,12.300000190734863,7.699999809265137,33.83000183105469,10.25,2.0278,42.009
268,1,55,16.299999237060547,7.099999904632568,24.31999969482422,10.399999618530273,1.7254,41.2243
269,1,55,16.299999237060547,7.099999904632568,24.31999969482422,10.399999618530273,1.7254,41.2243
270,1,41,17.899999618530273,8.100000381469727,10.010000228881836,11.930000305175781,-2.705079,36.692159
271,1,104,17.799999237060547,10.100000381469727,58.16999816894531,9.479999542236328,0.066007,38.644152
272,1,1,14,10.100000381469727,2.3399999141693115,13.380000114440918,4.092311,43.593491
273,1,27,26,8.100000381469727,6.090000152587891,11.789999961853027,50.565224,26.093483
274,1,1,15.899999618530273,7.900000095367432,14.1899995803833,12.800000190734863,3.100344,42.211986
275,1,975,13,12.300000190734863,4.519999980926514,12.8100004196167,-2.615923,38.836224
276,1,1,15.899999618530273,7.900000095367432,14.1899995803833,12.800000190734863,3.104175,42.242061
277,1,38,17.200000762939453,8.600000381469727,16.389999389648438,10.960000038146973,-0.252295,39.624573
278,1,1,15.899999618530273,7.900000095367432,14.1899995803833,12.800000190734863,3.094733,42.221542
279,1,1,15.899999618530273,7.900000095367432,14.1899995803833,12.800000190734863,3.092051,42.224775
280,1,1,15.899999618530273,7.900000095367432,14.1899995803833,12.800000190734863,3.092051,42.224775
281,1,1,15.899999618530273,7.900000095367432,14.1899995803833,12.800000190734863,3.092051,42.224775
282,1,17,16.700000762939453,7.800000190734863,11.75,12.5,-8.988993,38.955156
283,1,92,16.399999618530273,8.100000381469727,33.810001373291016,10.109999656677246,26.265303,39.218131
284,1,104,17.799999237060547,10.100000381469727,58.16999816894531,9.479999542236328,0.063364,38.642478
285,1,1,15.899999618530273,7.900000095367432,14.1899995803833,12.800000190734863,3.092051,42.224775
286,1,22,17.100000381469727,8.800000190734863,14.100000381469727,11.569999694824219,-8.541861,37.136883
287,1,-4,13.5,7.599999904632568,0.7200000286102295,14.329999923706055,12.327837,45.057273
288,1,1,15.899999618530273,7.900000095367432,14.1899995803833,12.800000190734863,3.092051,42.224775
289,1,1,15.899999618530273,7.900000095367432,14.1899995803833,12.800000190734863,3.092051,42.224775
290,1,-1,13.5,7.699999809265137,0.8899999856948853,14.329999923706055,12.11267,44.655834
291,1,1,16.899999618530273,8,1.6100000143051147,13.3100004196167,-8.974908,38.846798
292,1,250,16,10.300000190734863,74.83000183105469,8.850000381469727,27.063746,38.407977
293,1,17,17.5,8.899999618530273,9.210000038146973,12.3100004196167,-7.42658,37.224261
294,1,-1,13.199999809265137,8.300000190734863,4.239999771118164,13.569999694824219,12.54639,45.507302
295,1,17,16.700000762939453,7.800000190734863,11.75,12.5,-8.988993,38.955156
296,1,18,17,8.300000190734863,6.760000228881836,12.5600004196167,-8.983272,38.74255
297,1,9,16.700000762939453,9.5,6.130000114440918,13.100000381469727,18.51294,-34.09147
298,1,57,16,8.600000381469727,39.5,9.819999694824219,19.09729,-34.35613
299,1,57,16,8.600000381469727,39.5,9.819999694824219,19.11,-34.36
300,1,33,17.100000381469727,9.100000381469727,14.90999984741211,11.130000114440918,-7.868447,37.023342
301,1,169,18.100000381469727,8.5,68.33000183105469,8.670000076293945,27.179303,36.881069
302,1,17,17.5,8.899999618530273,9.210000038146973,12.3100004196167,-7.448151,37.213841
303,1,11,16.600000381469727,7.800000190734863,10.850000381469727,11.84000015258789,3.084215,39.796615
304,1,19,17.399999618530273,9,10.949999809265137,11.039999961853027,-7.618872,37.130859
305,1,17,16.700000762939453,7.800000190734863,11.75,12.5,-8.967491,38.942451
306,1,1020,10.199999809265137,10.300000190734863,9.529999732971191,11.520000457763672,-1.525612,40.974827
307,1,22,15.600000381469727,8.199999809265137,15.449999809265137,11.390000343322754,-8.829721,40.129209
308,1,31,14.899999618530273,8,7.940000057220459,12.25,-8.662744,40.644851
309,1,22,15.600000381469727,8.199999809265137,15.449999809265137,11.390000343322754,-8.829721,40.129209
310,1,1,17.700000762939453,9,1.4800000190734863,13.520000457763672,-0.319718,39.339138
311,1,33,17.100000381469727,9.100000381469727,14.90999984741211,11.130000114440918,-7.868447,37.023342
312,1,37,18.100000381469727,10.100000381469727,20.219999313354492,10.609999656677246,-0.011331,38.870411
313,1,22,15.600000381469727,8.199999809265137,15.449999809265137,11.390000343322754,-8.829721,40.129209
314,1,16,18.100000381469727,7.900000095367432,10.09000015258789,11.9399995803833,-2.644219,36.71571
315,1,0,14.199999809265137,9.800000190734863,4.199999809265137,13.510000228881836,4.406548,43.487552
316,1,18,17,8.300000190734863,6.760000228881836,12.5600004196167,-8.922848,38.748308
317,1,47,19.600000381469727,8.699999809265137,27.170000076293945,11.380000114440918,18.057874,-33.127283
318,1,51,16.5,7.800000190734863,32.97999954223633,11.489999771118164,-9.039743,38.902205
319,1,6,14.100000381469727,10.100000381469727,5.570000171661377,12.680000305175781,3.905347,43.544444
320,1,17,17.5,8.899999618530273,9.210000038146973,12.3100004196167,-7.425765,37.221523
321,1,-4,13.5,7.599999904632568,0.7200000286102295,14.329999923706055,12.328291,45.052531
322,1,31,9.399999618530273,7.699999809265137,1.809999942779541,13.550000190734863,6.7006,52.048191
323,1,31,9.399999618530273,7.699999809265137,1.809999942779541,13.550000190734863,6.699907,52.045758
324,1,56,16.200000762939453,7,60.650001525878906,9.390000343322754,2.3653,41.4875
325,1,55,16.299999237060547,7.099999904632568,24.31999969482422,10.399999618530273,1.7254,41.2243
326,1,55,16.299999237060547,7.099999904632568,24.31999969482422,10.399999618530273,1.7254,41.2243
327,1,55,16.299999237060547,7.099999904632568,24.31999969482422,10.399999618530273,1.7254,41.2243
328,1,55,16.299999237060547,7.099999904632568,24.31999969482422,10.399999618530273,1.7254,41.2243
329,1,66,16.600000381469727,10.699999809265137,20.579999923706055,10.869999885559082,18.768264,-34.080683
330,1,17,17.5,8.899999618530273,9.210000038146973,12.3100004196167,-7.486516,37.178667
331,1,-4,13.5,7.599999904632568,0.7200000286102295,14.329999923706055,12.328698,45.054278
332,1,1,17.700000762939453,9,1.4800000190734863,13.520000457763672,-0.319718,39.339138
333,1,36,16.700000762939453,9.800000190734863,45.2400016784668,10.34000015258789,18.496143,-34.060723
334,1,11,16.600000381469727,7.800000190734863,10.850000381469727,11.84000015258789,3.098239,39.807837
335,1,36,16.700000762939453,9.800000190734863,45.2400016784668,10.34000015258789,18.4961,-34.06097
336,1,5,17.799999237060547,7.900000095367432,6.03000020980835,12.9399995803833,-6.967282,37.208829
337,1,41,25.799999237060547,8,6.869999885559082,13.109999656677246,39.964917,-3.328058
